feature,std,iqr,std_rank,iqr_rank,pca_loading,pca_rank,total_rank,fold
TEMA_12,0.3549562452440432,0.701065549947586,29.0,10.0,0.22106063249338945,1.0,13.333333333333334,val_scaled_fold_66.csv
RSI_14_lag_1,0.7643227292751137,1.1202644755168847,8.0,5.0,0.052538802098737646,31.0,14.666666666666666,val_scaled_fold_66.csv
TEMA_26,0.39059092177585064,0.8359657303190087,18.0,11.0,0.18198200658030353,2.0,10.333333333333334,val_scaled_fold_143.csv
OBV_lag_1,0.4865169223232943,0.884829550218343,15.0,9.0,0.17767386116267422,11.0,11.666666666666666,val_scaled_fold_143.csv
RSI_14_lag_5,0.7426852381708473,1.120834309608233,8.0,1.0,0.16159474384176534,26.0,11.666666666666666,val_scaled_fold_143.csv
RSI_14_lag_1,0.6998236165482389,1.0604846511686437,11.0,2.0,0.166239071955306,22.0,11.666666666666666,val_scaled_fold_143.csv
RSI_14,0.7066717181520691,0.9875652507169037,10.0,4.0,0.16333233849805825,25.0,13.0,val_scaled_fold_143.csv
BB_Upper_20_2Std,1.0541463092811905,1.7253760652182608,6.0,4.0,0.18089204107666015,19.0,9.666666666666666,val_scaled_fold_157.csv
BB_Upper_20_1.5Std,0.9894488073862849,1.68641462306883,14.0,6.0,0.17649049653435733,20.0,13.333333333333334,val_scaled_fold_157.csv
RSI_14_lag_1,1.0160954145406644,1.7067542658963029,8.0,5.0,0.07304596098548653,33.0,15.333333333333334,val_scaled_fold_157.csv
RSI_14,1.0286156716780934,1.7393527842741674,7.0,3.0,0.05409817862670076,36.0,15.333333333333334,val_scaled_fold_157.csv
TEMA_26,0.7978513512985105,1.4093353745517385,21.0,17.0,0.19697807747251767,9.0,15.666666666666666,val_scaled_fold_157.csv
TEMA_12,0.5007477878405864,1.0579886844775588,9.0,9.0,0.1835582394200356,1.0,6.333333333333333,val_scaled_fold_631.csv
Close,0.47267088697358906,0.9397273777948751,13.0,11.0,0.17950123644010726,7.0,10.333333333333334,val_scaled_fold_631.csv
RSI_7_lag_5,1.0756613556886823,2.1250394333441247,1.0,1.0,0.13223372818570547,34.0,12.0,val_scaled_fold_631.csv
RSI_7_lag_3,1.03866555506617,2.060685090503836,2.0,2.0,0.13339791347433066,33.0,12.333333333333334,val_scaled_fold_631.csv
Close_lag_1,0.45859861250021616,0.9237753591934312,18.0,16.0,0.18131338300684907,3.0,12.333333333333334,val_scaled_fold_631.csv
BB_Mid_20,0.8094462028400302,1.3663041867991432,4.0,3.0,0.1761959919478621,1.0,2.6666666666666665,val_scaled_fold_72.csv
OBV_lag_5,0.7143889684069415,1.244541825982186,8.0,4.0,0.17405897327944997,10.0,7.333333333333333,val_scaled_fold_72.csv
BB_Lower_20_1.5Std,1.0329690672568221,2.0883018448808626,2.0,2.0,0.17200472674918757,23.0,9.0,val_scaled_fold_72.csv
OBV_lag_3,0.6578809694171748,1.0716328798932393,13.0,9.0,0.17435499458714157,7.0,9.666666666666666,val_scaled_fold_72.csv
BB_Lower_20_2Std,1.0949896028295913,2.2881198487561054,1.0,1.0,0.17038364703340175,28.0,10.0,val_scaled_fold_72.csv
RSI_7_lag_1,0.9558685299875457,1.5355013539561713,2.0,2.0,0.11993250499546573,30.0,11.333333333333334,val_scaled_fold_9.csv
RSI_7_lag_3,0.8853903430023907,1.4138566734717712,3.0,3.0,0.13141081619784992,29.0,11.666666666666666,val_scaled_fold_9.csv
OBV_lag_1,0.48092062956817877,0.8043794473199878,15.0,14.0,0.19143926463665278,9.0,12.666666666666666,val_scaled_fold_9.csv
RSI_14,0.7834550485294958,1.3166771131014987,7.0,5.0,0.13910934532701882,26.0,12.666666666666666,val_scaled_fold_9.csv
RSI_7,0.9734579673160195,1.7282140447056968,1.0,1.0,0.09657213091826965,36.0,12.666666666666666,val_scaled_fold_9.csv
TEMA_26,1.0,1.683907822466041,11.5,5.0,0.19401332301496443,2.0,6.166666666666667,train_scaled_fold_348.csv
Low,1.0,1.686027248638458,11.5,4.0,0.1924084782603964,7.0,7.5,train_scaled_fold_348.csv
Adj Close,1.0,1.6725600328162564,11.5,6.0,0.19236287568510813,8.0,8.5,train_scaled_fold_348.csv
Open,1.0,1.6511853608428,11.5,8.0,0.19161261934517093,13.0,10.833333333333334,train_scaled_fold_348.csv
BB_Mid_20,1.0,1.6427171573855368,11.5,9.0,0.18918748996303253,17.0,12.5,train_scaled_fold_348.csv
TEMA_26,1.0,1.5728916377917754,14.5,3.0,0.1918684823031354,2.0,6.5,train_scaled_fold_33.csv
TEMA_12,1.0,1.5368534357089625,14.5,8.0,0.19077375474646946,5.0,9.166666666666666,train_scaled_fold_33.csv
SMA_5,1.0,1.4580490649087086,14.5,15.0,0.19291496441326636,1.0,10.166666666666666,train_scaled_fold_33.csv
Close_lag_1,1.0,1.4908788705982996,14.5,13.0,0.19044922224938202,7.0,11.5,train_scaled_fold_33.csv
Low,1.0,1.4352804361433922,14.5,20.0,0.190950986656616,4.0,12.833333333333334,train_scaled_fold_33.csv
Open,1.0,1.5762289868834456,11.0,1.0,0.1791762357016722,18.0,10.0,train_scaled_fold_412.csv
TEMA_12,1.0,1.2655680477910662,11.0,19.0,0.18297898658176043,2.0,10.666666666666666,train_scaled_fold_412.csv
BB_Lower_10_2Std,1.0,1.5532881281872555,11.0,6.0,0.17919664994898976,16.0,11.0,train_scaled_fold_412.csv
BB_Lower_10_1.5Std,1.0,1.4624900071716596,11.0,8.0,0.18038482507366138,14.0,11.0,train_scaled_fold_412.csv
SMA_5,1.0,1.1910650770557973,11.0,23.0,0.18317949718516846,1.0,11.666666666666666,train_scaled_fold_412.csv
TEMA_12,1.0,1.1801836983325202,13.0,14.0,0.19785515727020828,1.0,9.333333333333334,train_scaled_fold_374.csv
SMA_5,1.0,1.101095929410977,13.0,26.0,0.19777159587301102,2.0,13.666666666666666,train_scaled_fold_374.csv
Open,1.0,1.1259398837664079,13.0,20.0,0.19376512155376902,9.0,14.0,train_scaled_fold_374.csv
High,1.0,1.1259402418655127,13.0,19.0,0.19376511891563342,10.0,14.0,train_scaled_fold_374.csv
Low,1.0,1.1132180279794204,13.0,24.0,0.19566065857157228,5.0,14.0,train_scaled_fold_374.csv
TEMA_26,1.0000000000000002,1.7210445653618949,1.0,6.0,0.1802528710176241,3.0,3.3333333333333335,train_scaled_fold_360.csv
SMA_5,1.0,1.697302323407763,11.0,7.0,0.18052079224933096,2.0,6.666666666666667,train_scaled_fold_360.csv
BB_Lower_10_1.5Std,1.0,1.8764223862979792,11.0,2.0,0.17803451439624549,17.0,10.0,train_scaled_fold_360.csv
BB_Mid_10,1.0,1.7580734715270878,11.0,4.0,0.17887978456629197,15.0,10.0,train_scaled_fold_360.csv
Close,1.0,1.6141012513324493,11.0,13.0,0.1800983047621837,7.0,10.333333333333334,train_scaled_fold_360.csv
TEMA_12,1.0,1.7411497076242386,10.5,11.0,0.1794287398216098,1.0,7.5,train_scaled_fold_27.csv
Close_lag_1,1.0,1.7415825392223394,10.5,10.0,0.1786753464537246,5.0,8.5,train_scaled_fold_27.csv
BB_Lower_10_1.5Std,1.0,1.7823833494532084,10.5,4.0,0.17700855156167097,16.0,10.166666666666666,train_scaled_fold_27.csv
SMA_5,1.0,1.7088638934460767,10.5,19.0,0.17885014693305784,2.0,10.5,train_scaled_fold_27.csv
TEMA_26,0.9999999999999999,1.8188431367941162,29.0,2.0,0.17869339769922896,4.0,11.666666666666666,train_scaled_fold_27.csv
TEMA_26,1.0000000000000002,1.9097185449654654,1.5,2.0,0.18244645611710883,3.0,2.1666666666666665,train_scaled_fold_406.csv
SMA_5,1.0,1.810706391782411,13.0,9.0,0.1831261372015821,1.0,7.666666666666667,train_scaled_fold_406.csv
Adj Close,1.0,1.8418671065345626,13.0,7.0,0.18224560000753606,5.0,8.333333333333334,train_scaled_fold_406.csv
Low,1.0,1.823781900884524,13.0,8.0,0.18194540396845355,8.0,9.666666666666666,train_scaled_fold_406.csv
High,1.0,1.8565356174701924,13.0,5.0,0.18146734184908986,13.0,10.333333333333334,train_scaled_fold_406.csv
TEMA_26,1.0,1.6030109185063022,15.0,6.0,0.18790561269679018,4.0,8.333333333333334,train_scaled_fold_638.csv
SMA_5,1.0,1.5459083090000698,15.0,11.0,0.1911805263622557,1.0,9.0,train_scaled_fold_638.csv
Low,1.0,1.559619550629509,15.0,8.0,0.18642646764860207,11.0,11.333333333333334,train_scaled_fold_638.csv
High,1.0,1.5491102060189856,15.0,9.5,0.18578611685268875,12.0,12.166666666666666,train_scaled_fold_638.csv
Open,1.0,1.5491102060189856,15.0,9.5,0.18578611685268853,13.0,12.5,train_scaled_fold_638.csv
BB_Lower_10_2Std,1.0,1.592788280864772,12.0,3.0,0.18079972633134098,18.0,11.0,train_scaled_fold_176.csv
BB_Lower_10_1.5Std,1.0,1.568451246234039,12.0,4.0,0.18147604247566165,17.0,11.0,train_scaled_fold_176.csv
SMA_5,1.0,1.1800707132085146,12.0,24.0,0.18319753370962522,1.0,12.333333333333334,train_scaled_fold_176.csv
Close_lag_5,1.0,1.4994444914850773,12.0,6.0,0.18031477567648152,19.0,12.333333333333334,train_scaled_fold_176.csv
BB_Lower_20_1.5Std,1.0,1.6919403761578007,12.0,1.0,0.17769215513876413,25.0,12.666666666666666,train_scaled_fold_176.csv
Adj Close,1.0,1.5937846661381871,11.5,10.0,0.19069292434380794,6.0,9.166666666666666,train_scaled_fold_610.csv
Low,1.0,1.6079902813026992,11.5,7.0,0.18883240237398322,10.0,9.5,train_scaled_fold_610.csv
SMA_5,1.0,1.5245274389972663,11.5,18.0,0.19470465543787646,1.0,10.166666666666666,train_scaled_fold_610.csv
TEMA_12,1.0,1.524333047160137,11.5,19.0,0.1935342892516109,2.0,10.833333333333334,train_scaled_fold_610.csv
Close_lag_1,1.0,1.50520936984343,11.5,22.0,0.190727142437695,5.0,12.833333333333334,train_scaled_fold_610.csv
RSI_14_lag_5,1.5992607159087981,2.9411546755689866,2.0,1.0,0.16234197850636392,24.0,9.0,val_scaled_fold_590.csv
RSI_14_lag_3,1.6184506116817325,2.8751444236567023,1.0,2.0,0.16027053071273345,25.0,9.333333333333334,val_scaled_fold_590.csv
TEMA_26,0.4243114673022694,0.7700422502981805,18.0,14.0,0.17094546873178615,1.0,11.0,val_scaled_fold_590.csv
RSI_14_lag_1,1.5457905919204384,2.6872330171912786,3.0,3.0,0.15585791080879932,29.0,11.666666666666666,val_scaled_fold_590.csv
TEMA_12,0.4073431703778442,0.7520349030476166,19.0,16.0,0.1704703249480342,3.0,12.666666666666666,val_scaled_fold_590.csv
Low,1.0,1.233192563700443,15.0,13.0,0.1853896840688728,8.0,12.0,train_scaled_fold_604.csv
TEMA_26,1.0,1.176061406805512,15.0,18.0,0.18744816726536295,3.0,12.0,train_scaled_fold_604.csv
Close_lag_1,1.0,1.1817458086252024,15.0,17.0,0.1859566532523939,5.0,12.333333333333334,train_scaled_fold_604.csv
BB_Lower_20_2Std,1.0000000000000002,1.233212013674282,1.0,12.0,0.1654090068441618,25.0,12.666666666666666,train_scaled_fold_604.csv
TEMA_12,1.0,1.1661578536187396,15.0,21.0,0.18846645724557712,2.0,12.666666666666666,train_scaled_fold_604.csv
TEMA_26,1.6300599640566427,2.273765923355948,6.0,8.0,0.18107890067111743,3.0,5.666666666666667,val_scaled_fold_584.csv
BB_Lower_10_2Std,1.6656424171750461,2.16286480068728,5.0,13.0,0.18051293603379143,6.0,8.0,val_scaled_fold_584.csv
Low,1.4570890098420313,2.4516850672035684,19.0,3.0,0.18103315841575468,4.0,8.666666666666666,val_scaled_fold_584.csv
Adj Close,1.519553745833812,2.5486345020929373,15.0,1.0,0.17939048148146458,11.0,9.0,val_scaled_fold_584.csv
Close_lag_1,1.5270078558494187,2.2004728846244075,14.0,10.0,0.18046840842092807,7.0,10.333333333333334,val_scaled_fold_584.csv
TEMA_12,1.0,1.4680304805139355,13.5,14.0,0.17967517790540502,1.0,9.5,train_scaled_fold_162.csv
Open,1.0,1.4848565011301489,13.5,7.5,0.17908806812984082,11.0,10.666666666666666,train_scaled_fold_162.csv
High,1.0,1.4848565011301489,13.5,7.5,0.17908806812984046,12.0,11.0,train_scaled_fold_162.csv
BB_Upper_10_1.5Std,1.0,1.525919507489148,13.5,4.0,0.17801812854448218,17.0,11.5,train_scaled_fold_162.csv
BB_Upper_10_2Std,1.0,1.5357239024924756,13.5,3.0,0.17761598705990259,18.0,11.5,train_scaled_fold_162.csv
Low,1.0000000000000002,1.1704019611692715,1.0,26.0,0.1812583683783452,5.0,10.666666666666666,train_scaled_fold_189.csv
Close_lag_1,1.0,1.2037339436602754,12.0,15.0,0.18087998291393134,13.0,13.333333333333334,train_scaled_fold_189.csv
Close,1.0,1.1985390537467042,12.0,16.0,0.18077985942206953,14.0,14.0,train_scaled_fold_189.csv
Open,1.0,1.1727582143054809,12.0,23.5,0.18098538830280766,10.0,15.166666666666666,train_scaled_fold_189.csv
BB_Lower_10_2Std,1.0,1.2973075536482142,12.0,10.0,0.1773499032829896,24.0,15.333333333333334,train_scaled_fold_189.csv
RSI_14_lag_3,0.611092915989895,1.0311122075792225,10.0,5.0,0.12080686161803426,28.0,14.333333333333334,val_scaled_fold_209.csv
RSI_7_lag_1,0.7447933594402919,1.0993030176015397,6.0,1.0,0.07659705899134354,36.0,14.333333333333334,val_scaled_fold_209.csv
BB_Lower_10_2Std,0.47193162250389314,0.39355130532227267,14.0,25.0,0.19896369439031888,4.0,14.333333333333334,val_scaled_fold_209.csv
Low,0.4181889143592848,0.6175657947435246,20.0,16.0,0.19391350822061423,8.0,14.666666666666666,val_scaled_fold_209.csv
RSI_7_lag_3,0.741885642685992,1.0751805360522584,8.0,3.0,0.09254716726215027,33.0,14.666666666666666,val_scaled_fold_209.csv
RSI_7_lag_5,1.021801383134617,1.828067082806367,3.0,1.0,0.08579803674652077,31.0,11.666666666666666,val_scaled_fold_235.csv
RSI_7_lag_3,1.0265399648284201,1.8279083305573678,1.0,2.0,0.06946559777654092,32.0,11.666666666666666,val_scaled_fold_235.csv
RSI_7_lag_1,1.0254383799230857,1.8272140235440002,2.0,3.0,0.037908504947363204,39.0,14.666666666666666,val_scaled_fold_235.csv
RSI_14_lag_3,0.7948139878021435,1.2856970172710689,10.0,8.0,0.0920016942952332,29.0,15.666666666666666,val_scaled_fold_235.csv
TEMA_12,0.21062705132523052,0.2317155331899854,26.0,20.0,0.20871414872808902,2.0,16.0,val_scaled_fold_235.csv
TEMA_26,0.6664909048603358,1.2436857547155926,1.0,1.0,0.16654448103657904,2.0,1.3333333333333333,val_scaled_fold_553.csv
TEMA_12,0.5617388656236121,1.0351858673812928,10.0,9.0,0.16654783476434096,1.0,6.666666666666667,val_scaled_fold_553.csv
Close_lag_3,0.5662203348598103,1.0637698165341434,5.0,4.0,0.1660621661037651,16.0,8.333333333333334,val_scaled_fold_553.csv
SMA_5,0.5626132979090519,1.0516980021235156,8.0,6.0,0.16631910689436205,14.0,9.333333333333334,val_scaled_fold_553.csv
Close,0.5553547184470956,1.0230011538877153,12.0,12.0,0.16644653876716067,8.0,10.666666666666666,val_scaled_fold_553.csv
High,1.0774756932075888,1.5339074287012449,2.0,5.0,0.16969182407326133,8.0,5.0,val_scaled_fold_547.csv
BB_Upper_10_2Std,1.1202045780903955,1.5440059120263654,1.0,4.0,0.16959306388287174,12.0,5.666666666666667,val_scaled_fold_547.csv
Close,1.0569199379197327,1.441957206868238,5.0,9.0,0.1697291913624223,7.0,7.0,val_scaled_fold_547.csv
Open,1.039664472300182,1.4722389254265646,8.0,7.0,0.169736255051114,6.0,7.0,val_scaled_fold_547.csv
Low,1.0451257003729872,1.4504388061105142,7.0,8.0,0.16964191338752235,9.0,8.0,val_scaled_fold_547.csv
RSI_7_lag_5,0.9355800150704766,1.5088259089905234,2.0,2.0,0.14391453828190318,28.0,10.666666666666666,val_scaled_fold_221.csv
RSI_7_lag_3,0.9412074306965806,1.51077748718691,1.0,1.0,0.13804299523931288,31.0,11.0,val_scaled_fold_221.csv
RSI_14_lag_3,0.7794655825100419,1.0437169119016212,8.0,7.0,0.1651917579778526,21.0,12.0,val_scaled_fold_221.csv
RSI_14_lag_1,0.7886215008542772,1.0745758804804422,7.0,6.0,0.16305772655830494,23.0,12.0,val_scaled_fold_221.csv
RSI_14,0.7924011725736269,1.2406404962698274,5.0,5.0,0.1529181509634959,26.0,12.0,val_scaled_fold_221.csv
OBV_lag_3,1.2979828599175578,2.4526604726010524,3.0,2.0,0.16786900480153522,14.0,6.333333333333333,val_scaled_fold_546.csv
OBV_lag_1,1.2357076962348477,2.276715104202211,4.0,3.0,0.16781642768676774,15.0,7.333333333333333,val_scaled_fold_546.csv
OBV_lag_5,1.348481707817758,2.524085096568045,2.0,1.0,0.16597914897422542,21.0,8.0,val_scaled_fold_546.csv
OBV,1.195963188273963,2.2039554430014885,5.0,4.0,0.16713588060393594,20.0,9.666666666666666,val_scaled_fold_546.csv
TEMA_12,0.6887859185649706,1.2428312351346726,18.0,12.0,0.16898101656528064,1.0,10.333333333333334,val_scaled_fold_546.csv
OBV_lag_1,0.5486744533721655,0.6246202288858738,11.0,13.0,0.17838904568294892,7.0,10.333333333333334,val_scaled_fold_220.csv
OBV,0.5294613330801888,0.7778577456796791,13.0,7.0,0.17581934051699458,12.0,10.666666666666666,val_scaled_fold_220.csv
RSI_7_lag_3,0.7616222562633617,1.0322050824725628,2.0,2.0,0.14389243543607613,30.0,11.333333333333334,val_scaled_fold_220.csv
RSI_14_lag_3,0.665478546082736,0.7809186415173636,6.0,6.0,0.16711903573568176,24.0,12.0,val_scaled_fold_220.csv
RSI_7_lag_5,0.8427025653389075,1.0815815817198793,1.0,1.0,0.13244259982332598,35.0,12.333333333333334,val_scaled_fold_220.csv
TEMA_12,0.6514084624883382,1.3060802302603196,13.0,9.0,0.1783082371763896,2.0,8.0,val_scaled_fold_234.csv
BB_Upper_10_2Std,0.6151554660306635,1.2317055509220796,15.0,12.0,0.17598218286881595,6.0,11.0,val_scaled_fold_234.csv
RSI_14_lag_5,1.0940417887190839,1.9752939964649896,5.0,5.0,0.1681019460158848,23.0,11.0,val_scaled_fold_234.csv
RSI_7_lag_5,1.22402335368103,2.128397320669357,1.0,3.0,0.15683136269589884,30.0,11.333333333333334,val_scaled_fold_234.csv
TEMA_26,0.6411488754239649,1.3056126431500492,14.0,10.0,0.17502876015612012,14.0,12.666666666666666,val_scaled_fold_234.csv
TEMA_12,0.4068052056358689,0.5542523056096258,14.0,15.0,0.18032714186231166,1.0,10.0,val_scaled_fold_552.csv
Log_Returns_lag_5,1.7670130849333983,3.0124998692108274,2.0,1.0,0.13912176195479806,32.0,11.666666666666666,val_scaled_fold_552.csv
Log_Returns_lag_3,1.771280246528516,2.928894121659436,1.0,2.0,0.12629549743260135,35.0,12.666666666666666,val_scaled_fold_552.csv
RSI_14_lag_5,0.8001160929155914,1.4770328203813199,13.0,12.0,0.17376668011111837,16.0,13.666666666666666,val_scaled_fold_552.csv
RSI_7_lag_5,1.0149475785660933,2.1194420475486853,8.0,7.0,0.15579761813419793,26.0,13.666666666666666,val_scaled_fold_552.csv
OBV,0.6622348601482647,1.3026372582158945,5.0,1.0,0.18107470322999955,3.0,3.0,val_scaled_fold_208.csv
OBV_lag_1,0.6559687715163728,1.2976612260115743,6.0,2.0,0.18036106955611603,4.0,4.0,val_scaled_fold_208.csv
OBV_lag_3,0.6401038983930757,1.2297636640457665,8.0,4.0,0.1744609994438681,19.0,10.333333333333334,val_scaled_fold_208.csv
BB_Lower_10_2Std,0.4003836762870305,0.7592642395945438,18.0,17.0,0.180354041512302,5.0,13.333333333333334,val_scaled_fold_208.csv
OBV_lag_5,0.6306843311512059,0.9459368756381565,9.0,8.0,0.1622657945865594,24.0,13.666666666666666,val_scaled_fold_208.csv
Adj Close,1.0,1.1340498744839935,10.0,22.0,0.1815948213089874,5.0,12.333333333333334,train_scaled_fold_188.csv
Close_lag_1,1.0,1.2033748032383054,10.0,18.0,0.1815054923719538,10.0,12.666666666666666,train_scaled_fold_188.csv
Open,1.0,1.2147201337087314,10.0,15.5,0.18136118178849225,13.5,13.0,train_scaled_fold_188.csv
BB_Upper_10_1.5Std,1.0,1.2681466600071536,10.0,14.0,0.18102808705325293,15.0,13.0,train_scaled_fold_188.csv
High,1.0,1.2147201337087314,10.0,15.5,0.18136118178849225,13.5,13.0,train_scaled_fold_188.csv
Close_lag_1,1.163068369806866,1.8949902995755519,15.0,13.0,0.18605504747509446,5.0,11.0,val_scaled_fold_585.csv
BB_Upper_20_2Std,1.4981615303556388,2.928393489855713,5.0,1.0,0.1592912580300104,27.0,11.0,val_scaled_fold_585.csv
BB_Upper_20_1.5Std,1.4371807690532057,2.685918474948715,6.0,4.0,0.16443956877466853,25.0,11.666666666666666,val_scaled_fold_585.csv
BB_Mid_20,1.2091627935212836,2.2579596548658,10.0,5.0,0.17835403087247506,20.0,11.666666666666666,val_scaled_fold_585.csv
SMA_5,1.1511108214974572,1.7845626187227537,16.0,17.0,0.18770515127358825,2.0,11.666666666666666,val_scaled_fold_585.csv
BB_Lower_10_1.5Std,1.0,1.5644039014061895,16.0,3.0,0.1828658946433335,16.0,11.666666666666666,train_scaled_fold_605.csv
BB_Mid_10,1.0,1.5318312917085861,16.0,8.0,0.1845376118179671,11.0,11.666666666666666,train_scaled_fold_605.csv
TEMA_26,1.0,1.489772678141235,16.0,16.0,0.18736784486482103,3.0,11.666666666666666,train_scaled_fold_605.csv
TEMA_12,1.0,1.4733717095512018,16.0,17.0,0.18804234457805233,2.0,11.666666666666666,train_scaled_fold_605.csv
BB_Upper_10_1.5Std,1.0,1.5830523569794885,16.0,2.0,0.1792727522482442,19.0,12.333333333333334,train_scaled_fold_605.csv
TEMA_12,1.0,1.4175031767637625,13.5,6.0,0.18312744265368758,1.0,6.833333333333333,train_scaled_fold_163.csv
Low,1.0,1.4318458884153151,13.5,5.0,0.1827426475064431,7.0,8.5,train_scaled_fold_163.csv
TEMA_26,1.0000000000000002,1.3797795580205472,1.5,22.0,0.1828718314470554,3.0,8.833333333333334,train_scaled_fold_163.csv
Close_lag_1,1.0,1.409468081099275,13.5,10.0,0.18277262102497813,6.0,9.833333333333334,train_scaled_fold_163.csv
Adj Close,1.0,1.408379145086918,13.5,13.0,0.1828082865226308,5.0,10.5,train_scaled_fold_163.csv
SMA_5,1.0,1.0401034781482315,14.5,19.0,0.1845868429345055,1.0,11.5,train_scaled_fold_177.csv
BB_Upper_10_1.5Std,1.0,1.189592697719556,14.5,11.0,0.18355503744578563,10.0,11.833333333333334,train_scaled_fold_177.csv
TEMA_12,1.0,1.0473523129400124,14.5,17.0,0.18390768063435978,4.0,11.833333333333334,train_scaled_fold_177.csv
Low,1.0,1.069755752987316,14.5,15.0,0.18368485229306203,7.0,12.166666666666666,train_scaled_fold_177.csv
Adj Close,1.0,1.0696787111976025,14.5,16.0,0.1837544016218224,6.0,12.166666666666666,train_scaled_fold_177.csv
RSI_7_lag_5,1.1946083283786448,2.0968291279819087,4.0,4.0,0.09760347757543793,31.0,13.0,val_scaled_fold_591.csv
OBV_lag_1,0.34127317228279275,0.5101460384831291,16.0,18.0,0.1884991553870164,5.0,13.0,val_scaled_fold_591.csv
RSI_7_lag_3,1.274352694211169,2.3284569639435477,3.0,3.0,0.0673502702646377,35.0,13.666666666666666,val_scaled_fold_591.csv
RSI_7_lag_1,1.2910879127418466,2.3538190968041413,1.0,1.0,0.030018959549931282,40.0,14.0,val_scaled_fold_591.csv
RSI_14_lag_3,1.0618524090133827,1.6955844596818594,7.0,7.0,0.11386600646691812,30.0,14.666666666666666,val_scaled_fold_591.csv
Adj Close,1.0,1.6716368576043292,13.0,1.0,0.1926893054125139,5.0,6.333333333333333,train_scaled_fold_611.csv
